SeqID,SSG_ID,GroupSize,FirstCall,LastCall,SequenceLength_calls,NormalisedPosition_percent,StableIPI_ms,WithinCV,LeftFlankRatio,RightFlankRatio,AnchorDistance_m,NearestDistance_m,AnchorSameWithinSSG,AnchorSwitchWithinSSG,ConditionName
1210,14,2,31,32,35,90,7.21887567908954,0.04744817459546,1.46392920850776,1.25820877422476,0.207478188081015,0.207478188081015,1,0,two_targets_stationary_anchor_random
1211,15,2,22,23,44,51.1363636363636,11.9389215623192,0.0488546287325099,1.50069856817054,1.30229219506891,0.343100799800338,0.343100799800338,1,0,two_targets_stationary_anchor_random
1215,16,2,60,61,134,45.1492537313433,7.61304457696834,0.0421970755016917,1.20682936360294,1.21934721163544,0.218544428679607,0.218544428679607,1,0,two_targets_stationary_anchor_random
1215,17,2,74,75,134,55.5970149253731,6.84209644553211,0.0491922803883039,1.44600727386435,1.47643474484674,0.196667743485452,0.196667743485452,1,0,two_targets_stationary_anchor_random
1215,18,2,93,94,134,69.7761194029851,7.27354328214941,0.0411327436331704,1.30167967337314,1.3398230782053,0.209049461608402,0.209049461608402,1,0,two_targets_stationary_anchor_random
1215,19,2,110,111,134,82.4626865671642,7.34392072380044,0.0488847375822922,1.26027384293969,1.31806751095127,0.211131753163376,0.211131753163376,1,0,two_targets_stationary_anchor_random
1215,20,2,116,117,134,86.9402985074627,7.49004041442039,0.0479327841115502,1.20127479125376,1.27614657568933,0.215332199881531,0.215332199881531,1,0,two_targets_stationary_anchor_random
1215,21,2,119,120,134,89.1791044776119,7.13706910056228,0.0450109559737992,1.33925975662534,1.36924533118738,0.20503449388064,0.20503449388064,1,0,two_targets_stationary_anchor_random
1218,22,2,46,47,81,57.4074074074074,7.08959316879565,0.0492303245312831,1.29729922274523,1.32139650607398,0.203887164239996,0.203887164239996,1,0,two_targets_stationary_anchor_random
1219,23,2,20,21,32,64.0625,15.5082501319818,0.0411297048024611,1.47544216929127,1.25246952524525,0.445606372955886,0.445606372955886,1,0,two_targets_stationary_anchor_random
1225,24,2,32,33,41,79.2682926829268,7.78228261987825,0.0497734612189537,1.60583759620385,1.47953943873733,0.223692157340818,0.223692157340818,1,0,two_targets_stationary_anchor_random
1236,25,2,22,23,37,60.8108108108108,12.6537388344507,0.0438814955678723,1.52419839657224,1.31909236592155,0.363524535030558,0.363524535030558,1,0,two_targets_stationary_anchor_random
1236,26,2,28,29,37,77.027027027027,8.49865758119438,0.0493667910868233,1.71175651695326,1.55460606141501,0.24439925858638,0.24439925858638,1,0,two_targets_stationary_anchor_random
1239,27,2,22,23,29,77.5862068965517,12.2361552817723,0.0447028716631571,1.89713915507751,1.67793310243415,0.351511532590319,0.351511532590319,1,0,two_targets_stationary_anchor_random
1401,28,2,29,30,38,77.6315789473684,9.56850346291006,0.0427279882186499,1.99154369275782,1.74846645767969,0.274954355842822,0.274954355842822,1,0,two_targets_stationary_anchor_random
1407,29,2,38,39,77,50,7.73949997141236,0.046569706822786,1.50698265121043,1.43983180103688,0.222446652859734,0.222446652859734,1,0,two_targets_stationary_anchor_random
1409,30,2,42,43,78,54.4871794871795,8.20374536870453,0.0493075711349054,1.48116135970929,1.42169332310598,0.235786444678357,0.235786444678357,1,0,two_targets_stationary_anchor_random
1412,31,2,21,22,35,61.4285714285714,17.4179958273544,0.0372421843189708,1.67293020164983,1.44674658862275,0.500334180326963,0.500334180326963,1,0,two_targets_stationary_anchor_random
1412,32,2,32,33,35,92.8571428571429,6.64950847012365,0.0499367540812828,2.54870912152491,2.30243571958076,0.191051647770981,0.191051647770981,1,0,two_targets_stationary_anchor_random
1414,33,2,29,30,40,73.75,11.8031223364939,0.0366920459353681,1.42583451419166,1.22765706973187,0.338715610690048,0.338715610690048,1,0,two_targets_stationary_anchor_random
1414,34,2,33,34,40,83.75,8.79696387178079,0.0487829221373522,1.55289276155364,1.2927174967508,0.252893067417852,0.252893067417852,1,0,two_targets_stationary_anchor_random
1418,35,2,27,28,38,72.3684210526316,13.4900155232649,0.0473701249440247,1.92405649400222,1.68624058878743,0.38753648614479,0.38753648614479,1,0,two_targets_stationary_anchor_random
1419,36,2,29,30,37,79.7297297297297,10.6919308181244,0.0453209471156629,1.68127074888474,1.43250884446743,0.307222357235592,0.307222357235592,1,0,two_targets_stationary_anchor_random
1425,37,2,47,48,50,95,6.09038275691255,0.0385482713155433,1.26460011007394,1.22419056540719,0.175035316554478,0.175035316554478,1,0,two_targets_stationary_anchor_random
1428,38,2,34,35,37,93.2432432432432,7.69720569756187,0.0337064760809601,1.75945829495881,1.50309888494585,0.221053352622353,0.221053352622353,1,0,two_targets_stationary_anchor_random
1431,39,2,12,13,32,39.0625,36.7809550166655,0.0406825742582499,1.40373940174124,1.24901308501462,1.05592710470601,1.05592710470601,1,0,two_targets_stationary_anchor_random
1434,40,2,36,37,76,48.0263157894737,6.36932397534506,0.0419021143658428,2.50201238258792,2.32184187998573,0.183118141889209,0.183118141889209,1,0,two_targets_stationary_anchor_random
1440,41,2,74,75,250,29.8,7.2664660017086,0.0491199537867346,1.43109042566202,1.46202303532731,0.208891884203002,0.208891884203002,1,0,two_targets_stationary_anchor_random
1440,42,2,93,94,250,37.4,7.79241361815336,0.03069829209441,1.28109038612211,1.3181951677658,0.223999255122161,0.223999255122161,1,0,two_targets_stationary_anchor_random
1440,43,2,139,140,250,55.8,7.87875629984962,0.0431716787589529,1.23297347115199,1.27336523626834,0.226394990593969,0.226394990593969,1,0,two_targets_stationary_anchor_random
1440,44,2,208,209,250,83.4,7.66573557839671,0.0344471712717275,1.26794460928618,1.31009187547587,0.220005885192838,0.220005885192838,1,0,two_targets_stationary_anchor_random
1605,45,2,25,26,56,45.5357142857143,17.7002067826474,0.0457840664318571,1.62928519762794,1.39900439595994,0.508618267777363,0.508618267777363,1,0,two_targets_stationary_anchor_random
1605,46,2,41,42,56,74.1071428571429,6.42804463246687,0.0492704436773081,1.93612488004231,1.83020521844163,0.184902651843933,0.184902651843933,1,0,two_targets_stationary_anchor_random
1605,47,2,47,48,56,84.8214285714286,5.9841500020898,0.0437481778436749,1.74957188038989,1.7080383417277,0.17194653369589,0.17194653369589,1,0,two_targets_stationary_anchor_random
1612,48,2,35,36,43,82.5581395348837,10.6041173852673,0.0460624248246423,1.60007679455711,1.37169366129026,0.304713403458947,0.304713403458947,1,0,two_targets_stationary_anchor_random
1613,49,2,31,32,62,50.8064516129032,16.2861325059507,0.0465593489910082,1.37990027884253,1.22079325288247,0.467771919454995,0.467771919454995,1,0,two_targets_stationary_anchor_random
1618,50,2,25,26,71,35.9154929577465,17.24230980943,0.0451889375329258,1.82383812378722,1.57145206758661,0.495446686388894,0.495446686388894,1,0,two_targets_stationary_anchor_random
1618,51,2,57,58,71,80.9859154929577,7.97284476284653,0.0406351474568206,1.25707685414518,1.26416212634566,0.22899108101285,0.22899108101285,1,0,two_targets_stationary_anchor_random
1618,52,2,64,65,71,90.8450704225352,6.88892989047593,0.0429275090976421,1.56880811726324,1.59186191468365,0.197944360337742,0.197944360337742,1,0,two_targets_stationary_anchor_random
1625,53,2,31,32,40,78.75,10.2630490792622,0.0315251739641218,1.90504362634421,1.66826629837762,0.29470281414761,0.29470281414761,1,0,two_targets_stationary_anchor_random
1626,54,2,42,43,153,27.7777777777778,8.79954564788993,0.0490512248835523,1.56598580547589,1.46905902303994,0.252867262675667,0.252867262675667,1,0,two_targets_stationary_anchor_random
1626,55,2,45,46,153,29.7385620915033,7.72118204629849,0.0496382006998746,1.67423224257245,1.55624005182743,0.221822293475537,0.221822293475537,1,0,two_targets_stationary_anchor_random
