SeqID,kr,InitialVelocity_m_s,InitialCallDuration_ms,CrMax_Hz,ResponsivityIndex,ResponsivityDistance_m,Responsivity_Hz,ResponsivityNorm,DeltaIpi_ms,DistanceToCeiling_Hz,BuzzReadinessIndex
1,3,1,3,285.833333333333,52,1.45213741186074,1185.62551785152,4.1479609953989,0.843436637406478,899.792184518187,1
1,3,1,3,285.833333333333,53,1.41717707342978,1202.87977387508,4.20832573950464,0.831338278121097,917.046440541743,1
1,3,1,3,285.833333333333,54,1.38305412245658,1232.13170130494,4.31066484421553,0.811601551149857,946.298367971605,1
1,3,1,3,285.833333333333,55,1.34975264139802,1262.51594300612,4.41696539827213,0.792069205572919,976.682609672784,1
1,3,1,3,285.833333333333,56,1.31725299571782,1293.66455302037,4.52594012718498,0.772997913303923,1007.83121968704,1
1,3,1,3,285.833333333333,57,1.28553588359706,1325.58219838982,4.6376053587982,0.754385507903393,1039.74886505649,1
1,3,1,3,285.833333333333,58,1.2545824631869,1358.28734404255,4.75202569344334,0.736221245369029,1072.45401070922,1
1,3,1,3,285.833333333333,59,1.22437434615338,1391.79940116135,4.86926904196392,0.718494345640308,1105.96606782802,1
1,3,1,3,285.833333333333,60,1.19489358691536,1426.13827744413,4.98940505228266,0.701194278153842,1140.3049441108,1
1,3,1,3,285.833333333333,61,1.16612267198924,1461.32437238834,5.11250509290381,0.684310765559623,1175.49103905501,1
1,3,1,3,285.833333333333,62,1.13804450958498,1497.37858881626,5.23864229323473,0.667833777956275,1211.54525548293,1
1,3,1,3,285.833333333333,63,1.11064241945247,1534.32234527162,5.36789158695612,0.651753526944149,1248.48901193829,1
1,3,1,3,285.833333333333,64,1.08390012297241,1572.1775887425,5.50032975653353,0.636060459810933,1286.34425540917,1
1,3,1,3,285.833333333333,65,1.05780173348574,1610.96680769944,5.63603547883187,0.620745253856633,1325.13347436611,1
1,3,1,3,285.833333333333,66,1.03233174685589,1650.7130454551,5.77508937185456,0.605798810855283,1364.87971212176,1
1,3,1,3,285.833333333333,67,1.0074750322584,1691.43991385326,5.91757404263533,0.591212251650076,1405.60658051993,1
1,3,1,3,285.833333333333,68,0.983216823192168,1733.17160729605,6.0635741363127,0.576976910878501,1447.33827396271,1
1,3,1,3,285.833333333333,69,0.959542708707196,1775.93291711673,6.21317638641421,0.563084331824608,1490.0995837834,1
1,3,1,3,285.833333333333,70,0.936438624843576,1819.74924630763,6.36646966638239,0.549526261395109,1533.9159129743,1
1,3,1,3,285.833333333333,71,0.913890846276566,1864.64662461093,6.52354504237059,0.536294645216574,1578.81329127759,1
1,3,1,3,285.833333333333,72,0.891885978162862,1910.65172398226,6.68449582734318,0.523381622850531,1624.81839064892,1
1,3,1,3,285.833333333333,73,0.870410948183191,1957.79187443519,6.84941763650797,0.510779523123974,1671.95854110186,1
1,3,1,3,285.833333333333,74,0.849452998776508,2006.09508027745,7.01840844411935,0.498480859572069,1720.26174694411,1
1,3,1,3,285.833333333333,75,0.828999679561173,2055.59003674708,7.19156864168076,0.486478325990757,1769.75670341375,1
1,3,1,3,285.833333333333,76,0.809038839938619,2106.30614705932,7.36900109758364,0.474764792096405,1820.47281372599,1
1,3,1,3,285.833333333333,77,0.789558621875108,2158.27353987402,7.55081121821815,0.463333299289936,1872.44020654069,1
1,3,1,3,285.833333333333,78,0.770547452857291,2211.52308719403,7.73710701059136,0.452177056522975,1925.6897538607,1
1,3,1,3,285.833333333333,79,0.75199403901738,2266.08642270514,7.9279991464903,0.441289436263533,1980.25308937181,1
1,3,1,3,285.833333333333,80,0.733887358423863,2321.99596056842,8.12360102822772,0.430663970558846,2036.16262723509,1
1,3,1,3,285.833333333333,81,0.716216654533756,2379.28491467681,8.32402885601217,0.420294347192898,2093.45158134348,1
1,3,1,3,285.833333333333,82,0.698971429802526,2437.98731838569,8.52940169697617,0.410174405936676,2152.15398505236,1
1,3,1,3,285.833333333333,83,0.68214143944786,2498.13804473125,8.73984155591106,0.400298134888531,2212.30471139791,1
1,3,1,3,285.833333333333,84,0.665716685363607,2559.77282714754,8.9554734477465,0.390659666902684,2273.93949381421,1
1,3,1,3,285.833333333333,85,0.64968741018025,2622.92828069383,9.17642547181513,0.381253276103865,2337.09494736049,1
1,3,1,3,285.833333333333,86,0.634044091468396,2687.64192380677,9.40282888795371,0.372073374485691,2401.80859047344,1
1,3,1,3,285.833333333333,87,0.618777436081836,2753.95220058906,9.63481819448067,0.363114508591,2468.11886725573,1
1,3,1,3,285.833333333333,88,0.603878374636815,2821.89850364706,9.87253120809468,0.354371356272235,2536.06517031373,1
1,3,1,3,285.833333333333,89,0.589338056124225,2891.52119749294,10.1161091457479,0.34583872352969,2605.68786415961,1
1,3,1,3,285.833333333333,90,0.575147842651537,2962.86164252356,10.3656967085372,0.337511541425967,2677.02830919023,1
1,3,1,3,285.833333333333,91,0.561299304311326,3035.96221959197,10.6214421676687,0.329384863074614,2750.12888625863,1
1,3,1,3,285.833333333333,92,0.547784214173365,3110.86635518326,10.8834974525362,0.32145386070148,2825.03302184993,1
1,3,1,3,285.833333333333,93,0.534594543397293,3187.61854721365,11.1520182409807,0.313713822776604,2901.78521388032,1
1,3,1,3,285.833333333333,94,0.521722456462959,3266.26439146479,11.4271640517719,0.306160151215297,2980.43105813146,1
1,3,1,3,285.833333333333,95,0.509160306515622,3346.8506086701,11.7090983393706,0.298788358646626,3061.01727533677,1
1,3,1,3,285.833333333333,96,0.496900630823216,3429.42507227112,11.997988591036,0.291594065747514,3143.59173893779,1
1,3,1,3,285.833333333333,97,0.484936146343007,3514.03683685633,12.2940064263195,0.284572998641245,3228.203503523,1
1,3,1,3,285.833333333333,98,0.473259745394992,3600.73616730326,12.5973276990201,0.277720986358448,3314.90283396992,1
1,3,1,3,285.833333333333,99,0.461864491439477,3689.57456863891,12.9081326016522,0.271033958359297,3403.74123530558,1
1,3,1,3,285.833333333333,100,0.450743614956321,3780.60481663745,13.2266057724925,0.26450794211531,3494.77148330411,1
1,3,1,3,285.833333333333,101,0.439890509423402,3873.88098917199,13.5529364052664,0.258139060749448,3588.04765583865,1
1,3,1,3,285.833333333333,102,0.429298727391915,3969.45849834013,13.8873183615398,0.251923530733011,3683.62516500679,1
1,3,1,3,285.833333333333,103,0.41896197665617,4067.39412338361,14.2299502858902,0.24585765963789,3781.56079005027,1
1,3,1,3,285.833333333333,104,0.40887411651561,4167.74604441717,14.5810357239085,0.239937843943138,3881.91271108384,1
