SeqID,kr,InitialVelocity_m_s,InitialCallDuration_ms,CrMax_Hz,BuzzReadinessDistance_m,PrimeResponsivity_Hz,PrimeResponsivityNorm,DeltaTStar_ms,BuzzReadinessCallNumber,BuzzReadinessSequencePercent,TerminalTbMin_ms,TerminalIpiMin_ms,TimeToTargetAtReadiness_ms,TimeFromDstopToTarget_ms,AchievedCeiling,MaxObservedCallRate_Hz,NumCalls
32,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
33,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
34,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
35,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
36,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
37,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
38,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
39,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
40,3,1,5,285.833333333333,4.94086046511628,363.546991742038,1.27188451921413,2.75067604110329,1,0.694444444444444,2.83183186467436,3.77577581956581,4940.86046511628,150,0,264.846232347288,144
41,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
42,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
43,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
44,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
45,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
46,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
47,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
48,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
49,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
50,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
51,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
52,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
53,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
54,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
55,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
56,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
57,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
58,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
59,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
60,3,1,7,285.833333333333,4.94046046511628,361.104601203031,1.26333971266366,2.76928069226609,1,0.694444444444444,2.81802718591922,3.75736958122563,4940.46046511628,150,0,266.143635429605,144
61,3,1,10,285.833333333333,4.82097998918334,355.104297678937,1.24234739712748,2.81607405637241,2,1.38888888888889,2.81155373162378,3.7487383088317,4820.97998918334,150,0,266.756417124153,144
