SweepName,Response,ConditionValue,DistanceBinMid_m,N,Mean_ms,SD_ms,Median_ms,Q1_ms,Q3_ms
phi,Tb_ms,0.5,4.13333333333333,23,125.332918147229,2.87108782489415,126.452745755102,122.940819375761,127.435272526316
phi,Tb_ms,0.5,4.4,27,133.048624172473,2.61184623309672,132.282070013973,130.725688622363,135.514986622979
phi,Tb_ms,0.5,4.66666666666667,2,138.103660316786,1.41233557838458,138.103660316786,137.104988251999,139.102332381573
phi,Tb_ms,1,0.133333333333333,175,8.14000548177158,1.96480814993453,7.93828703808135,6.73888683510368,9.2923421803039
phi,Tb_ms,1,0.4,195,15.3734536622891,3.47586187631791,15.309420155904,12.7493363716374,17.6605861284053
phi,Tb_ms,1,0.666666666666667,114,25.5190742587551,3.59176578473897,25.3885068540983,22.5535447503009,28.5187977097471
phi,Tb_ms,1,0.933333333333333,74,34.9941983038479,3.10690152142154,35.0553208416179,32.7267367008375,37.1691544504569
phi,Tb_ms,1,1.2,73,45.4375668458863,3.53199301139887,45.1576820652127,42.532305068236,48.0841525696262
phi,Tb_ms,1,1.46666666666667,56,55.4808174494715,2.98052227786754,55.3569819050021,53.5889406390272,57.7491832829217
phi,Tb_ms,1,1.73333333333333,40,64.2432330330978,2.74476579479614,64.9435015072195,62.0197947227799,66.6201068637893
phi,Tb_ms,1,2,43,71.4504759223714,2.69421851662374,71.6235697281171,69.367455035156,73.637946406377
phi,Tb_ms,1,2.26666666666667,38,79.2976641797051,2.35164754617838,78.9631928448609,77.7372336986347,80.8110671896228
phi,Tb_ms,1,2.53333333333333,34,86.7390254352473,2.59537728373593,86.6583479768914,84.9440219810325,88.8275493698848
phi,Tb_ms,1,2.8,32,95.14983178297,2.56177818660794,95.7318257834411,93.1361915040028,97.0863653778376
phi,Tb_ms,1,3.06666666666667,29,102.381912681078,2.37367753029438,102.593821429624,100.349922441537,104.462294362962
phi,Tb_ms,1,3.33333333333333,32,110.359972472323,2.71946628599178,110.908534747949,108.3787912826,112.297522277511
phi,Tb_ms,1,3.6,25,117.992211101246,2.82852086332151,118.623406629946,115.117383528164,120.78728945503
phi,Tb_ms,1,3.86666666666667,28,126.036195267163,2.4563394017241,126.549557966887,124.357442143891,127.8735870258
phi,Tb_ms,1,4.13333333333333,22,133.664727363699,2.51634221327492,133.975598598968,131.530637350525,135.903342095554
phi,Tb_ms,1,4.4,19,140.590573233686,1.66349593500798,140.612147351991,139.67096377564,141.559047213411
phi,Tb_ms,1,4.66666666666667,2,146.628561149081,1.64475246991972,146.628561149081,145.465545524228,147.791576773935
velocity,Ta_ms,2,0.133333333333333,514,1.36379140161114,0.254764722443283,1.35341221917498,1.15726069010245,1.54711705355261
velocity,Ta_ms,2,0.4,620,2.52040795831891,0.527127857668029,2.47540738233781,2.0872956164407,2.94707475075814
velocity,Ta_ms,2,0.666666666666667,377,4.28418215199682,0.540966546539248,4.2507722932577,3.84328501495946,4.69281877189796
velocity,Ta_ms,2,0.933333333333333,274,6.04876963707292,0.52631794150657,6.07272503798363,5.61347243225323,6.47672718928732
velocity,Ta_ms,2,1.2,208,7.81416891721049,0.537978910484263,7.82576016714558,7.36716199523012,8.2537397158521
velocity,Ta_ms,2,1.46666666666667,164,9.52487299901456,0.523403158464654,9.51161410315604,9.11386026584175,9.99938941082159
velocity,Ta_ms,2,1.73333333333333,148,11.2228588113995,0.544539430935668,11.2075966512991,10.7992486392102,11.6420060979037
velocity,Ta_ms,2,2,123,12.9183497070442,0.516893864864024,12.9018071263511,12.4925009517819,13.3490089298473
velocity,Ta_ms,2,2.26666666666667,127,14.5719753774371,0.492904730741139,14.6256251657846,14.1558632096875,15.0302866373439
velocity,Ta_ms,2,2.53333333333333,93,16.1188603827468,0.433673239949001,16.1425259340913,15.7860282898142,16.4505200900978
velocity,Ta_ms,2,2.8,88,17.6425333250369,0.460626312029993,17.5747248836866,17.2506660873172,18.0525566332183
velocity,Ta_ms,2,3.06666666666667,90,19.1866523067686,0.474652007345405,19.1944599978839,18.7453663917197,19.5815770301638
velocity,Ta_ms,2,3.33333333333333,74,20.8111337235219,0.460917789891094,20.8633742495097,20.381871539628,21.2097837768423
velocity,Ta_ms,2,3.6,64,22.2290060171267,0.458567911761354,22.1956552958385,21.8574291870803,22.6112275834634
velocity,Ta_ms,2,3.86666666666667,72,23.7769099296922,0.480551812474494,23.8013360851328,23.3441458237437,24.1195484296159
velocity,Ta_ms,2,4.13333333333333,63,25.4657597271691,0.464026219483818,25.5982345610317,25.1563256101323,25.823542216857
velocity,Ta_ms,2,4.4,56,26.9093480000087,0.45758881273088,26.8209554480765,26.5955659692375,27.3781368593074
velocity,Ta_ms,2,4.66666666666667,58,28.428968733666,0.484825489328229,28.3288159402894,28.0480145106029,28.8731317591166
velocity,Ta_ms,4,0.133333333333333,248,1.36438005627325,0.254415615166374,1.35059101166967,1.16040225256202,1.53087566529337
velocity,Ta_ms,4,0.4,306,2.5508312153748,0.521345823269331,2.53913770798587,2.11040434743193,2.96963907691912
velocity,Ta_ms,4,0.666666666666667,182,4.30993450338553,0.554763490125656,4.25655359921232,3.87151256133551,4.72028449504879
velocity,Ta_ms,4,0.933333333333333,126,6.10915604355123,0.527640777731759,6.09297321439603,5.67160080943094,6.46281465918681
velocity,Ta_ms,4,1.2,106,7.82709960350338,0.560493470431198,7.80564349668662,7.33653860166739,8.29258471175239
velocity,Ta_ms,4,1.46666666666667,75,9.5850680470314,0.530863190969571,9.50343611042293,9.13804759475289,9.95510406565281
velocity,Ta_ms,4,1.73333333333333,74,11.2120687073183,0.538077949486932,11.2224670616084,10.7711608491484,11.6088820188886
velocity,Ta_ms,4,2,57,12.8559225704033,0.453948598385146,12.8815147722277,12.454530271117,13.1823670688141
velocity,Ta_ms,4,2.26666666666667,64,14.450120409739,0.466855459878149,14.4526664736236,14.1418435267571,14.8530842808639
velocity,Ta_ms,4,2.53333333333333,49,16.078915767095,0.435288874167267,16.1466022342124,15.7415270957598,16.433540464664
velocity,Ta_ms,4,2.8,47,17.527247540347,0.480994225265235,17.5108348701817,17.1597476757747,17.9816257419557
velocity,Ta_ms,4,3.06666666666667,35,19.1022087433432,0.443174286199038,19.1512345263625,18.7306400806168,19.4807624250706
velocity,Ta_ms,4,3.33333333333333,40,20.60599641033,0.502172143269774,20.502151769339,20.160055855082,21.0503083803455
velocity,Ta_ms,4,3.6,35,22.1375055282581,0.505666394975159,22.0331682782851,21.7864002570008,22.5379472254691
velocity,Ta_ms,4,3.86666666666667,32,23.7359845731063,0.426671195082781,23.6564127191676,23.3855309046746,24.0236483905752
velocity,Ta_ms,4,4.13333333333333,31,25.1124706301395,0.484961522437077,25.0404583483582,24.6536983410108,25.5085826928596
velocity,Ta_ms,4,4.4,31,26.6971945095295,0.44390950520986,26.6892719152667,26.3706715055398,26.9391615330073
velocity,Ta_ms,4,4.66666666666667,11,28.0346056347883,0.432321473238278,27.9212332557875,27.7090779702533,28.2323071990218
velocity,Ta_ms,6,0.133333333333333,157,1.374673636036,0.259564468486021,1.36909134484486,1.15857282939039,1.55795799883645
velocity,Ta_ms,6,0.4,198,2.54660028521259,0.542906075396539,2.51736548051569,2.06380313298396,2.99191675444029
velocity,Ta_ms,6,0.666666666666667,104,4.35212614268026,0.538909946353941,4.32458272514848,3.96286954499995,4.69254475274902
velocity,Ta_ms,6,0.933333333333333,93,6.13472432740548,0.567528531305556,6.01997035854264,5.664596279689,6.61558938764973
velocity,Ta_ms,6,1.2,59,7.85593975755275,0.491872899250999,7.76884423971003,7.42926229588812,8.15542389539144
velocity,Ta_ms,6,1.46666666666667,49,9.6008186072634,0.522586074395736,9.58702416306824,9.19851023521851,10.0041097129327
velocity,Ta_ms,6,1.73333333333333,46,11.2127886073957,0.468666474716662,11.1971873053533,10.8129925571878,11.5405844187532
velocity,Ta_ms,6,2,39,12.8148334073212,0.46369284852205,12.7861250973165,12.4099583991017,13.2144845261952
velocity,Ta_ms,6,2.26666666666667,35,14.459281916452,0.431388571889371,14.5536110559659,14.093996071222,14.8211342714482
velocity,Ta_ms,6,2.53333333333333,21,15.899020345512,0.482907675834093,15.798477362919,15.5158525999807,16.3133589673303
velocity,Ta_ms,6,2.8,36,17.4046533017806,0.385140606498628,17.4149750032882,17.0912273255112,17.6401373137659
velocity,Ta_ms,6,3.06666666666667,20,18.88391789588,0.517963232216525,18.819332285658,18.5238696617741,19.3138765600012
velocity,Ta_ms,6,3.33333333333333,26,20.5214013532537,0.482878608099822,20.4948345344637,20.0152816316871,20.8755132657721
velocity,Ta_ms,6,3.6,27,22.0103162581469,0.47854376592648,21.9799192882269,21.6204957858708,22.4063048933274
velocity,Ta_ms,6,3.86666666666667,20,23.6771858106451,0.496314836168429,23.7075411973212,23.3275055264811,24.0484577126197
velocity,Ta_ms,6,4.13333333333333,21,25.0859300534727,0.468389352823736,25.2171575147663,24.7567628677735,25.3613720250318
velocity,Ta_ms,6,4.4,15,26.4446469600228,0.403767962689517,26.3614715501749,26.097024752079,26.8130625253636
velocity,Ta_ms,8,0.133333333333333,113,1.35667991023869,0.280775968495365,1.32891509761037,1.14583078270341,1.54841341241493
velocity,Ta_ms,8,0.4,132,2.60307256567305,0.596086933700695,2.51777844208451,2.1305867634234,3.10185898806632
velocity,Ta_ms,8,0.666666666666667,87,4.37793332043234,0.569971053804323,4.29412861113704,3.90378226635974,4.79187568985303
velocity,Ta_ms,8,0.933333333333333,60,6.11336683722712,0.563807461041181,6.0537405684655,5.80214946322225,6.47213160551278
velocity,Ta_ms,8,1.2,42,8.01964335887195,0.466678884242411,8.08331440146657,7.71350784298358,8.3527522557737
velocity,Ta_ms,8,1.46666666666667,39,9.74786894450416,0.584879075550283,9.87155097290228,9.38242176794887,10.2207224101018
velocity,Ta_ms,8,1.73333333333333,34,11.3504194258041,0.45805224284639,11.3381435272015,10.9748370275848,11.6421799086627
velocity,Ta_ms,8,2,22,12.9235517443765,0.505506312613788,12.9656156334019,12.5860941125605,13.2407318599294
velocity,Ta_ms,8,2.26666666666667,31,14.3124826819088,0.501851997916264,14.2396116748041,13.9041171937901,14.7034042252883
velocity,Ta_ms,8,2.53333333333333,21,15.7059418720706,0.43483313445818,15.5943277119438,15.3102903214694,15.9832673795243
velocity,Ta_ms,8,2.8,20,17.3997087767041,0.423872565041097,17.4214661350525,17.0824766443006,17.7001071024609
velocity,Ta_ms,8,3.06666666666667,14,18.8199417396369,0.491200268389032,18.6331971895573,18.4559268225788,19.3580002713503
velocity,Ta_ms,8,3.33333333333333,10,20.3684142880241,0.624737553579156,20.2132563515729,19.729140594406,20.92223718831
velocity,Ta_ms,8,3.6,29,21.8812439141705,0.483891899412589,21.8925738252983,21.4985252189799,22.2813017247414
velocity,Ta_ms,8,3.86666666666667,16,23.4261940158677,0.434002520332176,23.4210707963091,23.0361363616587,23.732363569505
velocity,Ta_ms,8,4.13333333333333,12,24.8920575630019,0.465114102960657,24.7864198700504,24.5236219140423,25.3303648918439
velocity,Ta_ms,8,4.4,4,26.2090001899543,0.0727317107190034,26.1742524971561,26.1696716356033,26.2483287443053
velocity,Ta_ms,8,4.66666666666667,1,27.1899219952828,0,27.1899219952828,27.1899219952828,27.1899219952828
velocity,Ta_ms,10,0.133333333333333,76,1.3940648021015,0.302427799360751,1.3651529706182,1.15600465407888,1.57910369062385
velocity,Ta_ms,10,0.4,112,2.57631938281264,0.574639480919241,2.64625111561593,2.0315576762167,2.96808438571485
velocity,Ta_ms,10,0.666666666666667,59,4.41782707859724,0.554697816041194,4.39177626169814,4.02128742781784,4.76276382091988
velocity,Ta_ms,10,0.933333333333333,49,6.22923539425384,0.64216109021118,6.23792280774139,5.90122414387952,6.72522649448067
velocity,Ta_ms,10,1.2,36,7.94074368224685,0.592824731132118,7.95831384694031,7.45917669029922,8.35739974017025
velocity,Ta_ms,10,1.46666666666667,28,9.78782917730959,0.5128115982111,9.84686219902776,9.36013463242364,10.22031280417
velocity,Ta_ms,10,1.73333333333333,24,11.2548278828227,0.473676326084068,11.3354212362318,10.8540209975952,11.6381111935132
velocity,Ta_ms,10,2,27,12.7928043799223,0.478283836572737,12.8889129121193,12.3710099445126,13.1347341569371
velocity,Ta_ms,10,2.26666666666667,17,14.3303577260352,0.581154847321799,14.4044450494983,13.8399707913896,14.7968777917983
velocity,Ta_ms,10,2.53333333333333,22,15.8023707944188,0.386184171449372,15.8067512742406,15.5626979358349,16.0626706257155
velocity,Ta_ms,10,2.8,17,17.5011983312611,0.502828194764533,17.5335011747613,17.247515597164,17.9223571579662
velocity,Ta_ms,10,3.06666666666667,11,19.0119596484443,0.467992826841137,19.0353728306508,18.5557737135102,19.381218029341
velocity,Ta_ms,10,3.33333333333333,15,20.3349493355415,0.392846024446501,20.424434491482,19.9701059179582,20.5584905858173
velocity,Ta_ms,10,3.6,12,21.7641291012142,0.43664545979625,21.8501211036394,21.5059102907125,22.0337228322889
velocity,Ta_ms,10,3.86666666666667,15,23.2741970175603,0.57409269983387,23.440701950636,22.8462883021825,23.6495410283253
velocity,Ta_ms,10,4.13333333333333,4,24.9120768545705,0.234500125177061,24.8315600424246,24.751840239143,25.0723134699981
velocity,Ta_ms,10,4.4,3,26.2130931875085,0.534868228625812,25.9937455135293,25.8655124189318,26.6155108745801
velocity,Tb_ms,2,0.133333333333333,514,6.8189570080557,1.27382361221641,6.7670610958749,5.78630345051225,7.73558526776305
velocity,Tb_ms,2,0.4,620,12.6020397915945,2.63563928834015,12.3770369116891,10.4364780822035,14.7353737537907
velocity,Tb_ms,2,0.666666666666667,377,21.4209107599841,2.70483273269624,21.2538614662885,19.2164250747973,23.4640938594898
velocity,Tb_ms,2,0.933333333333333,274,30.2438481853646,2.63158970753285,30.3636251899182,28.0673621612661,32.3836359464366
velocity,Tb_ms,2,1.2,208,39.0708445860524,2.68989455242131,39.1288008357279,36.8358099761506,41.2686985792605
velocity,Tb_ms,2,1.46666666666667,164,47.6243649950728,2.61701579232327,47.5580705157802,45.5693013292088,49.996947054108
velocity,Tb_ms,2,1.73333333333333,148,56.1142940569976,2.72269715467834,56.0379832564957,53.9962431960508,58.2100304895186
velocity,Tb_ms,2,2,123,64.5917485352208,2.58446932432012,64.5090356317557,62.4625047589095,66.7450446492366
velocity,Tb_ms,2,2.26666666666667,127,72.8598768871854,2.4645236537057,73.1281258289228,70.7793160484373,75.1514331867195
velocity,Tb_ms,2,2.53333333333333,93,80.5943019137338,2.16836619974501,80.7126296704565,78.9301414490711,82.252600450489
velocity,Tb_ms,2,2.8,88,88.2126666251843,2.30313156014996,87.8736244184328,86.2533304365858,90.2627831660916
velocity,Tb_ms,2,3.06666666666667,90,95.9332615338428,2.37326003672703,95.9722999894193,93.7268319585985,97.9078851508192
velocity,Tb_ms,2,3.33333333333333,74,104.055668617609,2.30458894945547,104.316871247548,101.90935769814,106.048918884211
velocity,Tb_ms,2,3.6,64,111.145030085633,2.29283955880677,110.978276479193,109.287145935401,113.056137917317
velocity,Tb_ms,2,3.86666666666667,72,118.884549648461,2.40275906237247,119.006680425664,116.720729118719,120.597742148079
velocity,Tb_ms,2,4.13333333333333,63,127.328798635846,2.32013109741909,127.991172805159,125.781628050661,129.117711084285
velocity,Tb_ms,2,4.4,56,134.546740000044,2.2879440636544,134.104777240383,132.977829846187,136.890684296537
velocity,Tb_ms,2,4.66666666666667,58,142.14484366833,2.42412744664115,141.644079701447,140.240072553015,144.365658795583
velocity,Tb_ms,4,0.133333333333333,248,6.82190028136623,1.27207807583187,6.75295505834836,5.80201126281009,7.65437832646683
velocity,Tb_ms,4,0.4,306,12.754156076874,2.60672911634665,12.6956885399293,10.5520217371597,14.8481953845956
velocity,Tb_ms,4,0.666666666666667,182,21.5496725169276,2.77381745062828,21.2827679960616,19.3575628066776,23.601422475244
velocity,Tb_ms,4,0.933333333333333,126,30.5457802177562,2.63820388865879,30.4648660719801,28.3580040471547,32.3140732959341
velocity,Tb_ms,4,1.2,106,39.1354980175169,2.80246735215599,39.0282174834331,36.6826930083369,41.462923558762
velocity,Tb_ms,4,1.46666666666667,75,47.925340235157,2.65431595484785,47.5171805521147,45.6902379737645,49.7755203282641
velocity,Tb_ms,4,1.73333333333333,74,56.0603435365916,2.69038974743466,56.1123353080422,53.8558042457422,58.044410094443
velocity,Tb_ms,4,2,57,64.2796128520167,2.26974299192573,64.4075738611386,62.2726513555851,65.9118353440703
velocity,Tb_ms,4,2.26666666666667,64,72.250602048695,2.33427729939074,72.263332368118,70.7092176337856,74.2654214043196
velocity,Tb_ms,4,2.53333333333333,49,80.3945788354752,2.17644437083634,80.7330111710619,78.7076354787992,82.1677023233199
velocity,Tb_ms,4,2.8,47,87.636237701735,2.40497112632618,87.5541743509085,85.7987383788736,89.9081287097783
velocity,Tb_ms,4,3.06666666666667,35,95.511043716716,2.21587143099519,95.7561726318124,93.6532004030842,97.4038121253529
velocity,Tb_ms,4,3.33333333333333,40,103.02998205165,2.51086071634887,102.510758846695,100.80027927541,105.251541901727
velocity,Tb_ms,4,3.6,35,110.68752764129,2.5283319748758,110.165841391425,108.932001285004,112.689736127345
velocity,Tb_ms,4,3.86666666666667,32,118.679922865532,2.1333559754139,118.282063595838,116.927654523373,120.118241952876
velocity,Tb_ms,4,4.13333333333333,31,125.562353150698,2.42480761218538,125.202291741791,123.268491705054,127.542913464298
velocity,Tb_ms,4,4.4,31,133.485972547647,2.2195475260493,133.446359576333,131.853357527699,134.695807665036
velocity,Tb_ms,4,4.66666666666667,11,140.173028173941,2.16160736619139,139.606166278937,138.545389851266,141.161535995109
velocity,Tb_ms,6,0.133333333333333,157,6.87336818018,1.2978223424301,6.84545672422431,5.79286414695193,7.78978999418226
velocity,Tb_ms,6,0.4,198,12.7330014260629,2.71453037698269,12.5868274025784,10.3190156649198,14.9595837722014
velocity,Tb_ms,6,0.666666666666667,104,21.7606307134013,2.6945497317697,21.6229136257424,19.8143477249998,23.4627237637451
velocity,Tb_ms,6,0.933333333333333,93,30.6736216370274,2.83764265652778,30.0998517927132,28.322981398445,33.0779469382486
velocity,Tb_ms,6,1.2,59,39.2796987877638,2.459364496255,38.8442211985501,37.1463114794406,40.7771194769572
velocity,Tb_ms,6,1.46666666666667,49,48.004093036317,2.61293037197868,47.9351208153412,45.9925511760926,50.0205485646633
velocity,Tb_ms,6,1.73333333333333,46,56.0639430369783,2.34333237358331,55.9859365267665,54.0649627859391,57.7029220937659
velocity,Tb_ms,6,2,39,64.0741670366061,2.31846424261025,63.9306254865824,62.0497919955086,66.0724226309758
velocity,Tb_ms,6,2.26666666666667,35,72.29640958226,2.15694285944686,72.7680552798294,70.4699803561099,74.1056713572411
velocity,Tb_ms,6,2.53333333333333,21,79.4951017275602,2.41453837917046,78.9923868145949,77.5792629999033,81.5667948366514
velocity,Tb_ms,6,2.8,36,87.0232665089028,1.92570303249314,87.0748750164411,85.4561366275562,88.2006865688296
velocity,Tb_ms,6,3.06666666666667,20,94.4195894794001,2.58981616108262,94.09666142829,92.6193483088705,96.569382800006
velocity,Tb_ms,6,3.33333333333333,26,102.607006766268,2.41439304049911,102.474172672319,100.076408158435,104.37756632886
velocity,Tb_ms,6,3.6,27,110.051581290735,2.3927188296324,109.899596441134,108.102478929354,112.031524466637
velocity,Tb_ms,6,3.86666666666667,20,118.385929053225,2.48157418084214,118.537705986606,116.637527632406,120.242288563098
velocity,Tb_ms,6,4.13333333333333,21,125.429650267364,2.34194676411868,126.085787573831,123.783814338867,126.806860125159
velocity,Tb_ms,6,4.4,15,132.223234800114,2.01883981344759,131.807357750875,130.485123760395,134.065312626818
velocity,Tb_ms,8,0.133333333333333,113,6.78339955119342,1.40387984247683,6.64457548805184,5.72915391351705,7.74206706207463
velocity,Tb_ms,8,0.4,132,13.0153628283653,2.98043466850348,12.5888922104226,10.652933817117,15.5092949403316
velocity,Tb_ms,8,0.666666666666667,87,21.8896666021617,2.84985526902162,21.4706430556852,19.5189113317987,23.9593784492651
velocity,Tb_ms,8,0.933333333333333,60,30.5668341861356,2.81903730520591,30.2687028423275,29.0107473161112,32.3606580275639
velocity,Tb_ms,8,1.2,42,40.0982167943597,2.33339442121205,40.4165720073329,38.5675392149179,41.7637612788685
velocity,Tb_ms,8,1.46666666666667,39,48.7393447225208,2.92439537775141,49.3577548645114,46.9121088397444,51.1036120505092
velocity,Tb_ms,8,1.73333333333333,34,56.7520971290206,2.29026121423195,56.6907176360075,54.8741851379241,58.2108995433136
velocity,Tb_ms,8,2,22,64.6177587218823,2.52753156306894,64.8280781670094,62.9304705628024,66.2036592996471
velocity,Tb_ms,8,2.26666666666667,31,71.5624134095441,2.50925998958132,71.1980583740204,69.5205859689508,73.5170211264416
velocity,Tb_ms,8,2.53333333333333,21,78.5297093603529,2.1741656722909,77.9716385597192,76.5514516073471,79.9163368976214
velocity,Tb_ms,8,2.8,20,86.9985438835205,2.11936282520549,87.1073306752627,85.4123832215032,88.5005355123043
velocity,Tb_ms,8,3.06666666666667,14,94.0997086981843,2.45600134194515,93.1659859477863,92.2796341128938,96.7900013567516
velocity,Tb_ms,8,3.33333333333333,10,101.84207144012,3.12368776789578,101.066281757864,98.6457029720301,104.61118594155
velocity,Tb_ms,8,3.6,29,109.406219570852,2.41945949706295,109.462869126491,107.4926260949,111.406508623707
velocity,Tb_ms,8,3.86666666666667,16,117.130970079338,2.17001260166088,117.105353981545,115.180681808294,118.661817847525
velocity,Tb_ms,8,4.13333333333333,12,124.460287815009,2.32557051480329,123.932099350252,122.618109570211,126.65182445922
velocity,Tb_ms,8,4.4,4,131.045000949772,0.363658553595015,130.87126248578,130.848358178017,131.241643721527
velocity,Tb_ms,8,4.66666666666667,1,135.949609976414,0,135.949609976414,135.949609976414,135.949609976414
velocity,Tb_ms,10,0.133333333333333,76,6.97032401050751,1.51213899680375,6.82576485309102,5.78002327039439,7.89551845311928
velocity,Tb_ms,10,0.4,112,12.8815969140632,2.8731974045962,13.2312555780797,10.1577883810835,14.8404219285742
velocity,Tb_ms,10,0.666666666666667,59,22.0891353929862,2.77348908020597,21.9588813084907,20.1064371390892,23.8138191045994
velocity,Tb_ms,10,0.933333333333333,49,31.1461769712692,3.2108054510559,31.1896140387069,29.5061207193976,33.6261324724033
velocity,Tb_ms,10,1.2,36,39.7037184112342,2.96412365566059,39.7915692347016,37.2958834514961,41.7869987008513
velocity,Tb_ms,10,1.46666666666667,28,48.939145886548,2.5640579910555,49.2343109951388,46.8006731621182,51.1015640208502
velocity,Tb_ms,10,1.73333333333333,24,56.2741394141134,2.36838163042034,56.6771061811588,54.2701049879758,58.190555967566
velocity,Tb_ms,10,2,27,63.9640218996114,2.39141918286369,64.4445645605967,61.855049722563,65.6736707846854
velocity,Tb_ms,10,2.26666666666667,17,71.6517886301759,2.90577423660899,72.0222252474917,69.1998539569479,73.9843889589914
velocity,Tb_ms,10,2.53333333333333,22,79.0118539720942,1.93092085724686,79.0337563712032,77.8134896791746,80.3133531285774
velocity,Tb_ms,10,2.8,17,87.5059916563054,2.51414097382266,87.6675058738063,86.2375779858202,89.6117857898309
velocity,Tb_ms,10,3.06666666666667,11,95.0597982422215,2.33996413420568,95.1768641532541,92.778868567551,96.9060901467049
velocity,Tb_ms,10,3.33333333333333,15,101.674746677708,1.9642301222325,102.12217245741,99.8505295897912,102.792452929086
velocity,Tb_ms,10,3.6,12,108.820645506071,2.18322729898125,109.250605518197,107.529551453562,110.168614161445
velocity,Tb_ms,10,3.86666666666667,15,116.370985087802,2.87046349916935,117.20350975318,114.231441510912,118.247705141627
velocity,Tb_ms,10,4.13333333333333,4,124.560384272853,1.1725006258853,124.157800212123,123.759201195715,125.361567349991
velocity,Tb_ms,10,4.4,3,131.065465937543,2.67434114312905,129.968727567646,129.327562094659,133.0775543729
